dataset,question_id,question_type,question,gt_answer,image_path,option_A,option_B,option_C,option_D,modality_type,modality,abs_image_path,is_clear
RadImageNet,RadImageNet_38611,Disease Diagnosis,What is the characteristic that can be seen in this image?,Flexor pathology,Images/RadImageNet/flexor_pathology_/ankle059759.png,Bursitis,Flexor pathology,Extensor pathology,Joint inflammation,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/flexor_pathology_/ankle059759.png,True
RadImageNet,RadImageNet_51165,Disease Diagnosis,What can be observed in this image?,post operation type of RadImageNet dataset.,Images/RadImageNet/post_op/hip045719.png,post operation type of RadImageNet dataset.,Prognosis type of RadImageNet dataset.,Post-surgery type of RadImageNet dataset.,Therapeutic type of RadImageNet dataset.,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/post_op/hip045719.png,True
RadImageNet,RadImageNet_51093,Disease Diagnosis,What can be observed in this image?,post operation type of RadImageNet dataset.,Images/RadImageNet/post_op/ankle035089.png,Non-surgical type of RadImageNet dataset.,Post-surgery type of RadImageNet dataset.,post operation type of RadImageNet dataset.,Diagnosis type of RadImageNet dataset.,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/post_op/ankle035089.png,True
RadImageNet,RadImageNet_45560,Disease Diagnosis,Is there any aberration detected in this picture?,"No, It's normal.",Images/RadImageNet/normal/ankle-normal005189.png,"No, It's normal.","I'm not sure, but there might be a slight abnormality.",It's difficult to determine if there is an abnormality based on this image.,"I can't say for sure, but it looks abnormal.",MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/normal/ankle-normal005189.png,True
RadImageNet,RadImageNet_44916,Disease Diagnosis,Is there any abnormality detected in this image?,"No, It's normal.",Images/RadImageNet/normal/brain-normal012303.png,"I can't say for sure, but it looks abnormal.","No, It's normal.","There is a possibility of abnormality, but further tests are needed for confirmation.",It's difficult to determine if there is an abnormality based on this image.,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/normal/brain-normal012303.png,True
RadImageNet,RadImageNet_26732,Modality Recognition,What modality was utilized to capture this image in the medical field?,MRI,Images/RadImageNet/post_op/hip046623.png,Angiography,Mammography,Echocardiogram,MRI,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/post_op/hip046623.png,True
RadImageNet,RadImageNet_35763,Disease Diagnosis,What can be observed in this image?,Chondral pathology,Images/RadImageNet/chondral_pathology/hip005517.png,Spleen enlargement,Kidney stone,Chondral pathology,Pulmonary embolism,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/chondral_pathology/hip005517.png,True
RadImageNet,RadImageNet_43486,Disease Diagnosis,What can be observed in this image?,Meniscal abnormality,Images/RadImageNet/meniscal_abnormality/knee024196.png,Nerve impingement,Muscle strain,Meniscal abnormality,Cartilage erosion,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/meniscal_abnormality/knee024196.png,True
RadImageNet,RadImageNet_46541,Disease Diagnosis,Is there any anomaly being observed in this image?,"No, It's normal.",Images/RadImageNet/normal/mri-abd-normal070140.png,"No, It's normal.","There is a possibility of abnormality, but further tests are needed for confirmation.","I'm not sure, but there might be a slight abnormality.","Yes, it shows a significant abnormality.",MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/normal/mri-abd-normal070140.png,True
RadImageNet,RadImageNet_38966,Disease Diagnosis,What is the feature visible in this image?,Focal flair hyperintensity,Images/RadImageNet/focal_flair_hyper/brain003517.png,Bone fracture,Joint inflammation,Focal flair hyperintensity,Ligament tear,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/focal_flair_hyper/brain003517.png,True
RadImageNet,RadImageNet_51770,Disease Diagnosis,What can be observed in this image?,Scoliosis,Images/RadImageNet/scoliosis/spine075921.png,Scoliosis,Osteoporosis,Kyphosis,Arthritis,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/scoliosis/spine075921.png,True
RadImageNet,RadImageNet_25863,Modality Recognition,By means of what imaging technique was this image obtained?,MRI,Images/RadImageNet/patella_pathology/knee184958.png,CT scan,Bone scan,MRI,Angiography,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/patella_pathology/knee184958.png,True
RadImageNet,RadImageNet_44037,Disease Diagnosis,What can be observed in this image?,Meniscal abnormality,Images/RadImageNet/meniscal_abnormality/knee127289.png,Cartilage erosion,Nerve impingement,Bone fracture,Meniscal abnormality,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/meniscal_abnormality/knee127289.png,True
RadImageNet,RadImageNet_39893,Disease Diagnosis,What diagnosis does this picture indicate?,GHJ OA,Images/RadImageNet/ghj_oa/shoulder051241.png,123 456,RST UVW,GHJ OA,XYZ WXY,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/ghj_oa/shoulder051241.png,True
RadImageNet,RadImageNet_31396,Disease Diagnosis,What can be observed in this image?,Bone inflammation.,Images/RadImageNet/bone_inflammation/foot022926.png,Cartilage degeneration.,Bone inflammation.,Spinal misalignment.,Bursitis.,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/bone_inflammation/foot022926.png,True
RadImageNet,RadImageNet_46166,Disease Diagnosis,Is there any aberration in this image that deviates from the normal?,"No, It's normal.",Images/RadImageNet/normal/brain-normal003002.png,"There is a possibility of abnormality, but further tests are needed for confirmation.","Yes, it shows a significant abnormality.","No, It's normal.","I'm not sure, but there might be a slight abnormality.",MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/normal/brain-normal003002.png,True
RadImageNet,RadImageNet_24916,Modality Recognition,Which type of medical imaging was utilized for this image?,MRI,Images/RadImageNet/labral_pathology/hip015294.png,Ultrasound,CT scan,MRI,Mammography,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/labral_pathology/hip015294.png,True
RadImageNet,RadImageNet_36638,Disease Diagnosis,What can be observed in this image?,Disc pathology,Images/RadImageNet/disc_pathology/spine029336.png,Bone fracture,Tissue inflammation,Disc pathology,Joint dislocation,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/disc_pathology/spine029336.png,True
RadImageNet,RadImageNet_26340,Modality Recognition,What specific imaging technique was utilized to obtain this image?,MRI,Images/RadImageNet/meniscal_abnormality/knee124624.png,X-ray,Echocardiogram,MRI,Endoscopy,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/meniscal_abnormality/knee124624.png,True
RadImageNet,RadImageNet_26150,Modality Recognition,What type of imaging procedure was used to obtain this picture?,MRI,Images/RadImageNet/soft_tissue_fluid/shoulder027330.png,Endoscopy,Electroencephalogram (EEG),MRI,Angiography,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/soft_tissue_fluid/shoulder027330.png,True
RadImageNet,RadImageNet_38325,Disease Diagnosis,What attribute can be observed in this image?,Extensor pathology,Images/RadImageNet/extensor_pathology_/foot091989.png,Extensor pathology,Synovial cyst,Nerve compression,Tendonitis,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/extensor_pathology_/foot091989.png,True
RadImageNet,RadImageNet_54564,Disease Diagnosis,What is the apparent finding in this image?,Soft tissue fluid collection,Images/RadImageNet/soft_tissue_fluid_collection/knee182397.png,Abscess formation,Ligament tear,Soft tissue fluid collection,Bone fracture,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/soft_tissue_fluid_collection/knee182397.png,True
RadImageNet,RadImageNet_53248,Disease Diagnosis,What can be observed in this image?,Soft tissue fluid,Images/RadImageNet/soft_tissue_fluid/ankle047604.png,Skin rash,Cyst formation,Soft tissue fluid,Bone fracture,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/soft_tissue_fluid/ankle047604.png,True
RadImageNet,RadImageNet_32087,Disease Diagnosis,What can be observed in this image?,Bone inflammation.,Images/RadImageNet/bone_inflammation/foot015035.png,Bursitis.,Arthritis.,Nerve compression.,Bone inflammation.,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/bone_inflammation/foot015035.png,True
RadImageNet,RadImageNet_34475,Disease Diagnosis,What can be observed in this image?,Chondral abnormality,Images/RadImageNet/chondral_abnormality/knee141899.png,Muscular imbalance,Chondral abnormality,Nerve compression,Tendonitis,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/chondral_abnormality/knee141899.png,True
RadImageNet,RadImageNet_37665,Disease Diagnosis,What can be observed in this image?,Disc pathology,Images/RadImageNet/disc_pathology/spine025058.png,Disc pathology,Muscular dystrophy,Tissue inflammation,Nerve compression,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/disc_pathology/spine025058.png,True
RadImageNet,RadImageNet_28412,Disease Diagnosis,What can be observed in this image?,Plantar plate tear.,Images/RadImageNet/Plantar_plate_tear/foot092747.png,Metatarsal stress fracture.,Plantar fasciitis.,Gout flare-up.,Plantar plate tear.,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/Plantar_plate_tear/foot092747.png,True
RadImageNet,RadImageNet_41070,Disease Diagnosis,What can be observed in this image?,Labral pathology,Images/RadImageNet/labral_pathology/hip034405.png,Tendonitis,Nerve compression,Labral pathology,Torn ligament,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/labral_pathology/hip034405.png,True
RadImageNet,RadImageNet_36223,Disease Diagnosis,What can be observed in this image?,Cystic lesions,Images/RadImageNet/cystic_lesions/spine010230.png,Fibrous scar tissue,Cystic lesions,Inflamed tissue,Fractured bones,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/cystic_lesions/spine010230.png,True
RadImageNet,RadImageNet_52362,Disease Diagnosis,What is visible in this picture?,Soft tissue edema,Images/RadImageNet/soft_tissue_edema/knee103732.png,Soft tissue edema,Fluid accumulation,Muscle strain,Vascular malformation,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/soft_tissue_edema/knee103732.png,True
RadImageNet,RadImageNet_42079,Disease Diagnosis,What is the condition that can be detected by examining this image?,Liver disease,Images/RadImageNet/liver_disease_/mrabd007447.png,Liver disease,Lung disease,Gallbladder inflammation,Thyroid disorder,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/liver_disease_/mrabd007447.png,True
RadImageNet,RadImageNet_55669,Disease Diagnosis,What can be observed in this image?,Supraspinatus pathology,Images/RadImageNet/supraspinatus_pathology/shoulder021431.png,Supraspinatus pathology,Medial collateral ligament sprain,Patellar tendinitis,Tendinosis of the infraspinatus,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/supraspinatus_pathology/shoulder021431.png,True
RadImageNet,RadImageNet_40963,Disease Diagnosis,What can be observed in this image?,Labral pathology,Images/RadImageNet/labral_pathology/shoulder008237.png,Joint inflammation,Labral pathology,Bursitis,Muscle strain,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/labral_pathology/shoulder008237.png,True
RadImageNet,RadImageNet_29723,Disease Diagnosis,What can be observed in this image?,Acute infarct.,Images/RadImageNet/acute_infarct/brain004136.png,Acute infarct.,Normal brain tissue.,Multiple sclerosis.,Migraine.,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/acute_infarct/brain004136.png,True
RadImageNet,RadImageNet_54951,Disease Diagnosis,What can be observed in this image?,Soft tissue fluid collection,Images/RadImageNet/soft_tissue_fluid_collection/knee080740.png,Abscess formation,Soft tissue fluid collection,Cyst formation,Nerve inflammation,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/soft_tissue_fluid_collection/knee080740.png,True
RadImageNet,RadImageNet_46008,Disease Diagnosis,Does this image show any abnormalities?,"No, It's normal.",Images/RadImageNet/normal/mri-abd-normal003181.png,"Yes, it shows a significant abnormality.","No, It's normal.",It's difficult to determine if there is an abnormality based on this image.,"There is a possibility of abnormality, but further tests are needed for confirmation.",MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/normal/mri-abd-normal003181.png,True
RadImageNet,RadImageNet_34827,Disease Diagnosis,What is the observation for this image in relation to the field of medicine?,Chondral abnormality,Images/RadImageNet/chondral_abnormality/knee067114.png,Ligament tear,Chondral abnormality,Cartilage degeneration,Muscular imbalance,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/chondral_abnormality/knee067114.png,True
RadImageNet,RadImageNet_28247,Modality Recognition,What imaging modality was used to capture this image?,MRI,Images/RadImageNet/labral_pathology/hip027679.png,Echocardiogram,X-ray,Mammography,MRI,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/labral_pathology/hip027679.png,True
RadImageNet,RadImageNet_53410,Disease Diagnosis,What can be observed in this image?,Soft tissue fluid,Images/RadImageNet/soft_tissue_fluid/shoulder002882.png,Soft tissue fluid,Organ enlargement,Muscular dystrophy,Blood clot,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/soft_tissue_fluid/shoulder002882.png,True
RadImageNet,RadImageNet_41238,Disease Diagnosis,What can be observed in this image?,Labral pathology,Images/RadImageNet/labral_pathology/shoulder017888.png,Cartilage degeneration,Joint inflammation,Bursitis,Labral pathology,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/labral_pathology/shoulder017888.png,True
RadImageNet,RadImageNet_30735,Disease Diagnosis,What can be observed in this image?,Biceps pathology.,Images/RadImageNet/biceps_pathology/shoulder034252.png,Carpal tunnel syndrome.,Biceps pathology.,Hamstring strain.,Rotator cuff tear.,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/biceps_pathology/shoulder034252.png,True
RadImageNet,RadImageNet_40891,Disease Diagnosis,What can be observed in this image?,Labral pathology,Images/RadImageNet/labral_pathology/hip032047.png,Bursitis,Labral pathology,Synovial cyst,Bone fracture,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/labral_pathology/hip032047.png,True
RadImageNet,RadImageNet_50591,Disease Diagnosis,What can be observed in this image?,Peroneal pathology,Images/RadImageNet/peroneal_pathology/foot104304.png,Peroneal pathology,Lumbar disc herniation,Plantar fasciitis,Tendonitis,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/peroneal_pathology/foot104304.png,True
RadImageNet,RadImageNet_47355,Disease Diagnosis,Does this image show any anomalies?,"No, It's normal.",Images/RadImageNet/normal/mri-abd-normal075462.png,"Yes, it shows a significant abnormality.","I'm not sure, but there might be a slight abnormality.","I can't say for sure, but it looks abnormal.","No, It's normal.",MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/normal/mri-abd-normal075462.png,True
RadImageNet,RadImageNet_42640,Disease Diagnosis,What can be observed in this image?,Marrow inflammation,Images/RadImageNet/marrow_inflammation/shoulder050151.png,Muscle atrophy,Nerve compression,Respiratory infection,Marrow inflammation,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/marrow_inflammation/shoulder050151.png,True
RadImageNet,RadImageNet_27574,Modality Recognition,What imaging modality was used to capture this image?,MRI,Images/RadImageNet/normal/brain-normal002941.png,Electroencephalogram (EEG),PET scan,Endoscopy,MRI,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/normal/brain-normal002941.png,True
RadImageNet,RadImageNet_34071,Disease Diagnosis,What type of abnormality can be seen in this image?,Chondral abnormality,Images/RadImageNet/chondral_abnormality/foot036915.png,Ligament tear,Chondral abnormality,Joint inflammation,Nerve compression,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/chondral_abnormality/foot036915.png,True
